ut,time,wfs,file,exptime,airmass,az,el,osst,outt,chamt,tiltx,tilty,transx,transy,focus,focerr,cc_x_err,cc_y_err,xcen,ycen,seeing,raw_seeing,fwhm,wavefront_rms,residual_rms
2019-06-03 10:28:29.220,2019-06-03T10:28:29.220000,binospec,wfs_ff_cal_img_2019.0603.102829.fits,30.0,1.3391,343.36805347,48.31113221,9.6,10.2,9.566,368.19,118.8,174.83,3311.87,14136.67,2.25,-0.0,-1.037,277.9835441849305,248.33631433314758,1.2622740878834715,1.503977963928406,7.7940340150730565,199.47657998327927,1293.024006768371
2019-06-03 10:29:03.088,2019-06-03T10:29:03.088000,binospec,wfs_ff_cal_img_2019.0603.102903.fits,30.0,1.3398,343.31318619999996,48.27575924,9.6,10.2,9.573,368.0,118.07,188.14,3312.64,14135.73,-0.0,-0.0,-0.0,281.9396895624923,249.30497928614085,1.102753080554905,1.314323471595469,6.996226302778453,142.71190556784444,1290.706947709694
2019-06-03 10:29:36.444,2019-06-03T10:29:36.444000,binospec,wfs_ff_cal_img_2019.0603.102936.fits,30.0,1.3406,343.25997117,48.24134114,9.6,10.2,9.589,368.06,117.56,188.32,3314.13,14135.85,0.0,0.0,-0.0,282.56952370612674,248.00360978685381,1.113232549067528,1.3272887853555304,7.0512339491369165,124.62686961349323,1289.2315261544502
2019-06-03 10:30:09.926,2019-06-03T10:30:09.926000,binospec,wfs_ff_cal_img_2019.0603.103009.fits,30.0,1.3413,343.20602659,48.20625784,9.6,10.3,9.597999999999999,368.4,117.67,188.22,3314.68,14135.1,0.95,0.0,-0.0,281.5100697445322,249.84238678374527,1.1225775827067157,1.3388499912479808,7.100224874103148,149.9106302391654,1361.8829080222722
2019-06-03 10:30:43.282,2019-06-03T10:30:43.282000,binospec,wfs_ff_cal_img_2019.0603.103043.fits,30.0,1.3419999999999999,343.15206054,48.1708956,9.6,10.3,9.562000000000001,368.43,117.69,188.16,3315.67,14133.27,-0.0,0.0,-0.601,281.1146607954444,249.34366987860642,1.2412556257026135,1.4808556932061825,7.697531235655018,123.08667679336294,1294.4654600021006
2019-06-03 10:31:16.605,2019-06-03T10:31:16.605000,binospec,wfs_ff_cal_img_2019.0603.103116.fits,30.0,1.3427,343.10027245,48.13685301,9.6,10.3,9.52,368.58,117.68,195.17,3316.49,14132.8,0.8,0.764,-0.92,275.3218923125624,251.02204732281868,1.4630944410667612,1.7460623731473288,8.792586580003,170.61897888618142,1287.4764579966154
2019-06-03 10:31:49.993,2019-06-03T10:31:49.993000,binospec,wfs_ff_cal_img_2019.0603.103149.fits,30.0,1.3435,343.04573778,48.10070756,9.57,10.3,9.516,368.64,117.4,202.73,3325.95,14133.21,0.0,0.0,0.0,277.1607770661831,251.28534890140415,1.3425282830457466,1.6027509619442395,8.204001802409204,108.7907504958171,1279.8559288164242
2019-06-03 10:32:23.444,2019-06-03T10:32:23.444000,binospec,wfs_ff_cal_img_2019.0603.103223.fits,30.0,1.3442,342.99322013,48.06573155,9.6,10.3,9.457,369.06,117.16,202.62,3326.77,14132.74,-2.23,0.0,0.0,284.5124520989627,248.96157465036262,1.2070145831462429,1.4414210229854878,7.532468720769899,141.66154868313782,1211.4961643900353
2019-06-03 10:32:56.993,2019-06-03T10:32:56.993000,binospec,wfs_ff_cal_img_2019.0603.103256.fits,30.0,1.345,342.93956522,48.02966121,9.57,10.3,9.484,369.15,117.2,202.47,3327.58,14131.8,0.74,0.0,0.0,272.4492223281465,255.18105695410748,1.4554963999980417,1.7387794797112637,8.762846652865946,282.0566542279926,1312.8901576058693
2019-06-03 10:33:30.496,2019-06-03T10:33:30.496000,binospec,wfs_ff_cal_img_2019.0603.103330.fits,30.0,1.3458,342.88743381,47.99422386,9.6,10.2,9.565,369.24,117.17,202.05,3328.22,14131.4,0.0,0.0,0.0,273.7243295220327,250.42880786350955,1.401878218940002,1.675323199385385,8.502955074023308,122.4999590993864,1340.9716603824565
2019-06-03 10:34:04.035,2019-06-03T10:34:04.035000,binospec,wfs_ff_cal_img_2019.0603.103404.fits,30.0,1.3465,342.83429389,47.95908693,9.57,10.2,9.56,369.31,117.26,201.81,3329.08,14130.56,0.0,-0.0,-0.6,275.55060139215647,250.9654279221216,1.4200464796559469,1.6975648503908158,8.594205688041272,109.5947944839818,1225.3232042414695
2019-06-03 10:34:37.438,2019-06-03T10:34:37.438000,binospec,wfs_ff_cal_img_2019.0603.103437.fits,30.0,1.3473,342.78157239,47.92190078,9.57,10.2,9.51,369.38,117.28,207.44,3328.85,14129.54,0.0,0.0,0.0,273.39987671369914,250.01465182897306,1.5679210048412653,1.875006441646744,9.316236191951328,272.27434006542296,1447.3917091236756
2019-06-03 10:35:10.821,2019-06-03T10:35:10.821000,binospec,wfs_ff_cal_img_2019.0603.103510.fits,30.0,1.348,342.73109321,47.88710717,9.6,10.2,9.486,369.4,116.98,207.51,3329.62,14131.15,-0.0,-0.0,-2.494,275.34458301698487,247.80223229308518,1.3248880251852382,1.5848680490720657,8.130044608428365,200.5996530483153,1264.2530391091925
2019-06-03 10:35:44.326,2019-06-03T10:35:44.326000,binospec,wfs_ff_cal_img_2019.0603.103544.fits,30.0,1.3488,342.67830734,47.85037163,9.52,10.2,9.486,369.51,117.09,235.73,3330.66,14130.56,-0.0,0.0,-1.3719999999999999,277.3450043705581,250.04371643221415,1.3221504236169292,1.5821563654161286,8.118819881451223,153.80591288132788,1326.5025277885409
2019-06-03 10:36:17.658,2019-06-03T10:36:17.658000,binospec,wfs_ff_cal_img_2019.0603.103617.fits,30.0,1.3496,342.62666946,47.81540636,9.52,10.2,9.506,369.63,115.95,251.55,3331.52,14131.44,-1.91,0.0,0.336,275.6709815811145,252.07587540175672,1.4204542737062742,1.7003968803819718,8.605812334995928,320.3947881247261,1420.6826254208013
2019-06-03 10:36:51.141,2019-06-03T10:36:51.141000,binospec,wfs_ff_cal_img_2019.0603.103651.fits,30.0,1.3503,342.57580404,47.77853135,9.6,10.2,9.485,369.75,115.32,245.09,3332.02,14132.62,2.2,0.0,0.0,284.5119079064998,250.15208912720703,1.1720239820896028,1.403442612971065,7.372921077305458,205.96127228320717,1295.1220999439286
2019-06-03 10:37:24.651,2019-06-03T10:37:24.651000,binospec,wfs_ff_cal_img_2019.0603.103724.fits,30.0,1.3511,342.52532487,47.74181727,9.47,10.1,9.377,369.79,115.61,244.7,3332.79,14132.79,-1.99,-0.281,0.9540000000000001,283.99073913856057,250.77279760146266,1.2052518895169029,1.44374441564821,7.5422106996235945,206.13874115210697,1395.7444223045438
2019-06-03 10:37:58.099,2019-06-03T10:37:58.099000,binospec,wfs_ff_cal_img_2019.0603.103758.fits,30.0,1.3519,342.47326856,47.70570401,9.5,10.1,9.378,369.83,115.67,232.77,3329.89,14131.19,-0.0,-0.0,-0.0,282.8947981018802,250.6541652455552,1.1930819670617592,1.4296740105909898,7.483180826609209,174.16057500813832,1460.049989382472
2019-06-03 10:38:31.526,2019-06-03T10:38:31.526000,binospec,wfs_ff_cal_img_2019.0603.103831.fits,30.0,1.3527,342.42257481,47.6693869,9.55,10.1,9.392000000000001,369.78,116.15,232.33,3330.84,14128.7,-1.5,0.446,-0.0,284.87494169080037,250.21344033270088,1.2389987415818706,1.4852233188940205,7.715775661977443,239.08818733273463,1369.0024700410781
2019-06-03 10:39:04.983,2019-06-03T10:39:04.983000,binospec,wfs_ff_cal_img_2019.0603.103904.fits,30.0,1.3535,342.3723424,47.63302688,9.52,10.1,9.363999999999999,369.87,116.22,232.07,3337.0,14128.14,-0.0,-0.0,0.0,284.0025587751028,250.85234803384213,1.0940593776550849,1.3119456656740611,6.986130341267004,73.50249299551264,1368.9612610003662
2019-06-03 10:39:38.355,2019-06-03T10:39:38.355000,binospec,wfs_ff_cal_img_2019.0603.103938.fits,30.0,1.3543,342.32076889,47.59557251,9.5,10.1,9.42,370.19,116.25,231.99,3337.86,14126.74,-3.98,-0.0,-0.0,284.90873320396616,247.94285315247063,1.0897448437045736,1.3072352488324932,6.9661232427705855,314.4717960469588,1283.0538355893316
2019-06-03 10:40:11.857,2019-06-03T10:40:11.857000,binospec,wfs_ff_cal_img_2019.0603.104011.fits,30.0,1.3551,342.27113729,47.55912666,9.5,10.1,9.41,370.27,116.23,231.62,3338.59,14127.23,0.0,0.0,0.0,280.4644920842096,249.55033120592017,1.2407651597254823,1.4889235437663213,7.7312264633954895,188.00889391402413,1333.1180419890072
2019-06-03 10:40:45.405,2019-06-03T10:40:45.405000,binospec,wfs_ff_cal_img_2019.0603.104045.fits,30.0,1.3559,342.22045427,47.52182249,9.47,10.0,9.357999999999999,370.32,116.3,231.39,3339.54,14125.67,-1.54,-0.0,-0.687,286.03376208307145,247.74529061845683,1.0783715850020292,1.2945088747234468,6.912021891219361,195.09113961164383,1276.1500842947967
2019-06-03 10:41:18.783,2019-06-03T10:41:18.783000,binospec,wfs_ff_cal_img_2019.0603.104118.fits,30.0,1.3567,342.17126256,47.48525862,9.47,10.0,9.411,370.43,116.33,238.21,3339.58,14124.58,0.0,0.0,0.0,284.9792122797145,249.6023257362373,1.088273289984968,1.3068575920764518,6.964518770133123,120.82285379762234,1351.6702591918195
2019-06-03 10:41:52.249,2019-06-03T10:41:52.249000,binospec,wfs_ff_cal_img_2019.0603.104152.fits,30.0,1.3575,342.12096578,47.44783644,9.52,10.0,9.472999999999999,370.31,115.96,238.68,3340.94,14127.11,4.31,-0.0,0.0,277.8101254024445,250.9083209131073,1.2579476078600458,1.511146106629377,7.823909274538993,194.8577249407509,1315.7302798795426
2019-06-03 10:42:25.556,2019-06-03T10:42:25.556000,binospec,wfs_ff_cal_img_2019.0603.104225.fits,30.0,1.3583,342.07157022,47.41078977,9.47,10.0,9.466000000000001,370.62,116.05,238.4,3341.89,14127.08,2.33,0.604,0.303,282.85452995290257,251.9246778209833,1.1757097630892055,1.4128548442118536,7.412515691567132,171.67589073922062,1421.155961604749
2019-06-03 10:42:58.947,2019-06-03T10:42:58.947000,binospec,wfs_ff_cal_img_2019.0603.104258.fits,30.0,1.3591,342.02272183,47.3738182,9.47,10.0,9.399,370.69,116.05,234.34,3349.82,14128.03,-0.0,-1.1079999999999999,0.042,281.8803878761052,252.09676349597015,1.2738833314072684,1.5313712960807522,7.9080982658605254,253.61040113351174,1494.2426343432162
2019-06-03 10:43:32.321,2019-06-03T10:43:32.321000,binospec,wfs_ff_cal_img_2019.0603.104332.fits,30.0,1.3599,341.97261817,47.33579521,9.5,10.0,9.373,371.02,116.31,233.66,3337.14,14127.97,-0.0,-0.0,-0.0,281.3709230068868,250.82363286788785,1.2393559049775775,1.4903910180873703,7.737352644627836,124.32592883532566,1435.7495994568546
2019-06-03 10:44:05.742,2019-06-03T10:44:05.742000,binospec,wfs_ff_cal_img_2019.0603.104405.fits,30.0,1.3607,341.92570097,47.29971414,9.47,10.0,9.35,370.57,116.3,233.35,3337.86,14128.39,-0.0,-0.395,-0.0,281.3330162277296,248.9000100337156,1.4327404868050349,1.723554276569782,8.700616066383928,215.59906082563683,1474.9775312701431
2019-06-03 10:44:39.279,2019-06-03T10:44:39.279000,binospec,wfs_ff_cal_img_2019.0603.104439.fits,30.0,1.3615,341.87605864,47.26145511,9.47,10.0,9.37,370.67,116.37,233.27,3334.01,14127.06,0.0,0.0,0.0,280.2612889649269,248.92009393719388,1.2431950510312213,1.496062923261745,7.7610230366585435,301.6226107929671,1453.7994652186703
2019-06-03 10:45:12.581,2019-06-03T10:45:12.581000,binospec,wfs_ff_cal_img_2019.0603.104512.fits,30.0,1.3624,341.82762868,47.22358232,9.47,10.0,9.397,370.58,116.3,232.93,3334.51,14126.23,-0.0,0.0,0.0,283.5963402633052,251.71294268585584,1.097263988764256,1.3209728974733386,7.024446519940217,162.46995025557692,1579.481623899625
2019-06-03 10:45:45.875,2019-06-03T10:45:45.875000,binospec,wfs_ff_cal_img_2019.0603.104545.fits,30.0,1.3632,341.77823312,47.18494778,9.47,10.0,9.336,370.68,116.37,232.7,3335.46,14125.22,0.0,0.0,-0.0,281.9820934432718,252.17260953294075,1.303030026302304,1.5692428911482874,8.065328874617549,140.78488662065394,1390.0166304767813
2019-06-03 10:46:19.315,2019-06-03T10:46:19.315000,binospec,wfs_ff_cal_img_2019.0603.104619.fits,30.0,1.364,341.73027522,47.14816933,9.47,10.0,9.312000000000001,370.79,116.41,232.41,3336.23,14124.72,-3.78,0.0,0.0,275.81054524627547,251.7623736290456,1.430110951433615,1.7228931907226683,8.69791219950905,242.8119951860915,1340.22736844346
2019-06-03 10:46:52.716,2019-06-03T10:46:52.716000,binospec,wfs_ff_cal_img_2019.0603.104652.fits,30.0,1.3649,341.68345458,47.11011415,9.47,10.1,9.269,370.88,116.45,232.23,3337.0,14123.78,1.26,0.0,0.0,279.90797878101216,251.70470575279882,1.312817717477242,1.5822129306946988,8.11905405493842,174.5487066826664,1354.8394881895156
2019-06-03 10:47:26.451,2019-06-03T10:47:26.451000,binospec,wfs_ff_cal_img_2019.0603.104726.fits,30.0,1.3657,341.63529284,47.07278853,9.47,10.1,9.281,370.96,116.45,231.99,3337.86,14122.43,-0.0,0.0,0.0,283.28153029359737,252.81109880126098,1.2689881290877207,1.5299271268634929,7.902091920757939,190.2051168284073,1417.648575185069
2019-06-03 10:47:59.815,2019-06-03T10:47:59.815000,binospec,wfs_ff_cal_img_2019.0603.104759.fits,30.0,1.3666,341.58771045,47.03364974,9.45,10.1,9.3,371.04,116.49,231.62,3338.41,14122.29,-3.17,0.0,-0.0,285.1002627434136,250.06898696060318,1.1715003362988836,1.4129515410759867,7.412922283392931,151.2485531996025,1434.7374681808747
2019-06-03 10:48:33.357,2019-06-03T10:48:33.357000,binospec,wfs_ff_cal_img_2019.0603.104833.fits,30.0,1.3674,341.53994568,46.99602371,9.38,10.0,9.359,371.14,116.57,231.49,3339.36,14122.54,0.0,0.0,-1.077,280.62684543968544,249.4896293992853,1.2863491238730016,1.5520160222631934,7.993874761350001,342.3489517085268,1352.6262570587378
2019-06-03 10:49:06.795,2019-06-03T10:49:06.795000,binospec,wfs_ff_cal_img_2019.0603.104906.fits,30.0,1.3683,341.49293192,46.95671325,9.38,10.0,9.423,371.18,116.55,246.01,3340.22,14121.83,-0.0,0.0,0.0,284.66940162000975,250.7831743001041,1.159886567750524,1.3999880067215906,7.358379567656036,240.5393910823056,1415.4441606183611
2019-06-03 10:49:40.167,2019-06-03T10:49:40.167000,binospec,wfs_ff_cal_img_2019.0603.104940.fits,30.0,1.3691,341.44529589,46.91862589,9.42,10.0,9.418,371.29,115.96,245.98,3340.99,14120.89,0.0,0.0,-0.217,283.25605283558065,251.09790452265406,1.261458615310412,1.5231199600197143,7.873770106637991,204.01340486404757,1530.1475108211703
2019-06-03 10:50:13.602,2019-06-03T10:50:13.602000,binospec,wfs_ff_cal_img_2019.0603.105013.fits,30.0,1.37,341.39916189,46.87961584,9.38,9.9,9.422,371.41,116.03,248.28,3341.98,14121.36,1.36,0.27899999999999997,-0.0,279.2950052625468,249.89929961608416,1.271635852537656,1.5360137528820348,7.927401072195193,137.14084641031528,1468.8929719780695
2019-06-03 10:50:47.003,2019-06-03T10:50:47.003000,binospec,wfs_ff_cal_img_2019.0603.105047.fits,30.0,1.3709,341.35382183,46.84097057,9.43,9.9,9.474,371.49,115.92,248.28,3344.7,14120.38,-0.0,0.0,0.10800000000000001,279.6813002967231,250.01486214447846,1.308556812061486,1.5812336520601535,8.114999792885666,151.3340768410221,1473.911242995183
2019-06-03 10:51:20.371,2019-06-03T10:51:20.371000,binospec,wfs_ff_cal_img_2019.0603.105120.fits,30.0,1.3718,341.3062609,46.80219656,9.4,9.9,9.474,371.67,115.92,247.21,3345.38,14118.43,-0.0,0.0,0.0,278.32195062270097,248.96550970608143,1.4269672745655178,1.7249975890861218,8.70651875364625,110.37304925031711,1376.694405056955
2019-06-03 10:51:53.857,2019-06-03T10:51:53.857000,binospec,wfs_ff_cal_img_2019.0603.105153.fits,30.0,1.3726,341.26044878,46.7639268,9.43,9.9,9.549,371.74,115.99,246.79,3346.2,14118.18,-0.0,-0.0,-0.0,276.90148179761155,253.00652715639728,1.4101708814434295,1.7052895842617175,8.625857831523513,157.4530833139653,1522.465134358109
2019-06-03 10:52:27.249,2019-06-03T10:52:27.249000,binospec,wfs_ff_cal_img_2019.0603.105227.fits,30.0,1.3735,341.21500143,46.72554976,9.38,9.9,9.497,371.84,116.07,246.69,3347.1,14118.16,-0.56,0.0,2.96,268.86040215329893,245.5995861316433,1.5132890789015396,1.8307080706551528,9.136946912305127,326.13488933886725,1308.6831414688145
2019-06-03 10:53:00.736,2019-06-03T10:53:00.736000,binospec,wfs_ff_cal_img_2019.0603.105300.fits,30.0,1.3744,341.16801986,46.68552047,9.45,10.0,9.43,371.91,116.05,246.45,3347.69,14117.59,-2.71,-0.0,0.48,280.975914774715,253.0759074132748,1.288960162635542,1.5599381627179796,8.02674811535695,178.7479573824544,1581.4136163141166
2019-06-03 10:53:34.141,2019-06-03T10:53:34.141000,binospec,wfs_ff_cal_img_2019.0603.105334.fits,30.0,1.3753,341.12315186,46.6470576,9.4,10.0,9.429,371.99,116.06,240.51,3348.82,14117.01,1.61,-0.0,0.0,283.7897958362888,252.07010201981757,1.2240100244066308,1.4819154995701516,7.701958931408117,273.341309269871,1408.2518680442756
2019-06-03 10:54:07.503,2019-06-03T10:54:07.503000,binospec,wfs_ff_cal_img_2019.0603.105407.fits,30.0,1.3761,341.07820877,46.60825139999999,9.38,10.0,9.439,372.16,116.29,239.99,3349.73,14117.04,1.79,0.0,-0.0,285.7305548521683,251.28268047279823,1.111758097851201,1.346481213445197,7.132531804838313,253.50602948296464,1427.1120691638052
2019-06-03 10:54:40.851,2019-06-03T10:54:40.851000,binospec,wfs_ff_cal_img_2019.0603.105440.fits,30.0,1.3769999999999998,341.03296527,46.56890876,9.38,9.9,9.432,372.21,116.35,239.94,3350.45,14114.41,0.0,-0.071,0.0,281.3269366299636,253.45914671536246,1.1982811928604828,1.4518411688579531,7.57614373485766,161.6019009687662,1436.6422065662678
2019-06-03 10:55:14.256,2019-06-03T10:55:14.256000,binospec,wfs_ff_cal_img_2019.0603.105514.fits,30.0,1.3779,340.98862299,46.53014547,9.43,9.9,9.402999999999999,372.32,116.3,239.68,3350.63,14115.89,2.2,0.0,-0.519,283.8499804343134,252.0703567068465,1.0813276835906775,1.3106536515129692,6.980643555791148,139.03616756150328,1413.124647441675
2019-06-03 10:55:47.686,2019-06-03T10:55:47.686000,binospec,wfs_ff_cal_img_2019.0603.105547.fits,30.0,1.3788,340.94351897,46.49036295,9.38,9.9,9.415,372.38,116.35,245.59,3351.18,14115.97,0.34,0.0,-1.4340000000000002,284.6966509121392,250.12404278085728,1.1617008375923237,1.4086239472626705,7.394721903641659,166.21942341474903,1476.2648140443794
2019-06-03 10:56:21.174,2019-06-03T10:56:21.174000,binospec,wfs_ff_cal_img_2019.0603.105621.fits,30.0,1.3797,340.89915523,46.45110614,9.4,9.9,9.431000000000001,372.39,116.11,263.03,3351.4,14115.79,-0.59,-0.0,-0.0,284.6097084406743,250.20488032263725,1.049247064916341,1.2727659892139838,6.819429919772768,133.00459612115512,1456.394868024826
2019-06-03 10:56:54.667,2019-06-03T10:56:54.667000,binospec,wfs_ff_cal_img_2019.0603.105654.fits,30.0,1.3806,340.85497388,46.41175277,9.4,9.9,9.479,372.3,115.36,263.29,3353.13,14116.03,-0.0,0.0,0.0,286.8044471561002,248.6835642110868,1.176237139184254,1.4273668603414562,7.473494094279963,121.62690327817208,1506.488058510586
2019-06-03 10:57:28.176,2019-06-03T10:57:28.176000,binospec,wfs_ff_cal_img_2019.0603.105728.fits,30.0,1.3816,340.80963382,46.37111194,9.38,9.8,9.501,372.64,115.48,263.08,3353.85,14115.56,0.0,0.268,-0.0,284.9071818019781,250.59570423925283,1.1237819789941508,1.3643049604867603,7.207894877948059,112.9702181936555,1555.296678900673
2019-06-03 10:58:01.516,2019-06-03T10:58:01.516000,binospec,wfs_ff_cal_img_2019.0603.105801.fits,30.0,1.3824,340.76675067,46.33237011,9.38,9.8,9.509,372.73,115.48,262.82,3357.65,14116.56,-1.06,0.0,-0.0,279.34183014382063,249.30926535360263,1.4106339541437225,1.7131467561028195,8.65803159530635,147.46793963246637,1480.3589999405929
2019-06-03 10:58:34.984,2019-06-03T10:58:34.984000,binospec,wfs_ff_cal_img_2019.0603.105834.fits,30.0,1.3834,340.72183976,46.29155762,9.45,9.8,9.597000000000001,372.93,115.55,262.58,3358.97,14117.18,0.0,0.0,0.0,284.53453184629467,250.94255794179054,1.2308914596537834,1.4955069003107626,7.758703149062866,158.81360224556218,1586.123674727999
2019-06-03 10:59:08.552,2019-06-03T10:59:08.552000,binospec,wfs_ff_cal_img_2019.0603.105908.fits,30.0,1.3843,340.67853818,46.25182874,9.4,9.8,9.595,373.08,115.54,262.27,3359.69,14117.48,3.13,-0.0,-0.0,281.58960072951993,252.2086528939332,1.1872333956776244,1.4430262643583638,7.539199720858885,183.86052760272722,1581.9027996041518
2019-06-03 10:59:42.059,2019-06-03T10:59:42.059000,binospec,wfs_ff_cal_img_2019.0603.105942.fits,30.0,1.3852,340.63453922,46.21134885,9.4,9.8,9.545,373.13,115.62,262.19,3360.46,14115.53,-0.0,-0.0,-0.0,282.1295312592503,252.0220466298874,1.0081452645081888,1.2258310118323767,6.61885806697351,338.4385659605324,1562.52069639827
2019-06-03 11:00:15.438,2019-06-03T11:00:15.438000,binospec,wfs_ff_cal_img_2019.0603.110015.fits,30.0,1.3862,340.59062610000007,46.17047198,9.38,9.8,9.504,373.18,115.58,261.96,3361.5,14115.38,-0.0,0.0,-0.0,285.65784214076234,250.37843806752912,0.9759185930666784,1.1871596549747296,6.452868186140073,115.95245139782487,1546.585852265103
2019-06-03 11:00:48.806,2019-06-03T11:00:48.806000,binospec,wfs_ff_cal_img_2019.0603.110048.fits,30.0,1.3871,340.54852615,46.13121517,9.38,9.8,9.471,373.32,115.62,261.69,3362.14,14115.46,-1.35,-0.0,-0.0,283.5461301361376,251.19370612367058,0.994386443804798,1.210096091182949,6.551399362309502,151.29013312864225,1584.774601020547
2019-06-03 11:01:22.178,2019-06-03T11:01:22.178000,binospec,wfs_ff_cal_img_2019.0603.110122.fits,30.0,1.3880000000000001,340.5068017,46.09196909,9.38,9.8,9.488999999999999,373.38,115.68,261.59,3362.95,14114.55,0.0,0.0,0.0,282.57788659845704,251.68284372580646,1.0510970194737816,1.2796066377822024,6.848582703371912,222.0994776343265,1544.9946149278574
2019-06-03 11:01:55.535,2019-06-03T11:01:55.535000,binospec,wfs_ff_cal_img_2019.0603.110155.fits,30.0,1.389,340.46367178,46.05114587,9.38,9.8,9.455,373.47,115.66,261.2,3363.9,14114.66,-0.0,0.0,-0.0,285.71114185739134,251.97467542148445,1.081542190641536,1.317239705774542,7.0086051216428915,157.69232507759557,1622.4360291936719
2019-06-03 11:02:28.907,2019-06-03T11:02:28.907000,binospec,wfs_ff_cal_img_2019.0603.110228.fits,30.0,1.3899,340.42143236,46.01103075,9.4,9.8,9.455,373.56,115.78,260.99,3364.72,14114.15,-0.0,-0.0,-0.0,282.83061652864706,253.03107305027703,1.087324644537899,1.3247970870242964,7.04066797020063,247.37379690242645,1612.7328424805935
2019-06-03 11:03:02.276,2019-06-03T11:03:02.276000,binospec,wfs_ff_cal_img_2019.0603.110302.fits,30.0,1.3909,340.37842046,45.96978911,9.38,9.8,9.391,373.67,115.74,260.83,3365.26,14113.77,4.26,-0.0,-1.115,282.9477017671112,251.1892300580081,1.1341730203803513,1.3824736308925634,7.284581766974674,233.45443044309792,1689.2882338375077
2019-06-03 11:03:35.622,2019-06-03T11:03:35.622000,binospec,wfs_ff_cal_img_2019.0603.110335.fits,30.0,1.3918,340.33612738,45.92898734,9.38,9.8,9.443999999999999,373.71,115.81,274.3,3366.58,14113.97,-2.37,0.0,-0.0,282.6336045240517,251.54800843464932,1.1736861068595148,1.4311925375323018,7.489555313651088,175.4014174359091,1652.5941212112994
2019-06-03 11:04:09.154,2019-06-03T11:04:09.154000,binospec,wfs_ff_cal_img_2019.0603.110409.fits,30.0,1.3928,340.29436003,45.88841089,9.33,9.8,9.407,373.85,115.26,274.19,3367.3,14114.93,0.06,-0.0,-0.0,281.5647509556908,252.5802980539925,1.149378457168467,1.4021559129064305,7.36750552027239,144.84929650769132,1559.0782637437505
2019-06-03 11:04:42.536,2019-06-03T11:04:42.536000,binospec,wfs_ff_cal_img_2019.0603.110442.fits,30.0,1.3937,340.25344025,45.84836014,9.35,9.8,9.354,373.97,115.26,273.93,3367.93,14115.42,-0.0,-0.0,0.0,283.223484925694,253.45795268883973,1.1790223688257235,1.4388768482630294,7.5217985570140575,141.98102518832698,1596.5574116748212
2019-06-03 11:05:15.904,2019-06-03T11:05:15.904000,binospec,wfs_ff_cal_img_2019.0603.110515.fits,30.0,1.3947,340.21179091,45.80745109,9.35,9.8,9.37,374.04,115.34,273.7,3368.89,14113.3,0.0,-0.0,-0.0,282.5591066106388,252.22091749389458,1.1919092686633113,1.455230128278869,7.5903390196667715,170.9042485667015,1573.4882228064469
2019-06-03 11:05:49.447,2019-06-03T11:05:49.447000,binospec,wfs_ff_cal_img_2019.0603.110549.fits,30.0,1.3957,340.17092477,45.76575884,9.3,9.8,9.398,374.13,115.37,273.49,3369.7,14112.7,-0.38,-0.0,-0.0,281.13667082707167,252.0708631493409,1.213721942029121,1.4824991410740087,7.7043971036767145,175.93124082935975,1421.8249246636167
2019-06-03 11:06:23.032,2019-06-03T11:06:23.032000,binospec,wfs_ff_cal_img_2019.0603.110623.fits,30.0,1.3966,340.12924324,45.72517165,9.35,9.7,9.318,374.21,115.39,273.17,3370.43,14111.98,-0.0,-0.0,0.0,277.724277589241,253.34160730967562,1.3682231057099932,1.6718609072026434,8.488734873927067,141.92134376747325,1465.6228817227093
2019-06-03 11:06:56.408,2019-06-03T11:06:56.408000,binospec,wfs_ff_cal_img_2019.0603.110656.fits,30.0,1.3976,340.08814107,45.68391928,9.28,9.8,9.276,374.27,115.45,273.02,3371.51,14110.4,-0.0,0.0,0.0,273.13106717420885,252.0409407088589,1.4300385795451582,1.7481451481995745,8.80108837138435,223.5129934770632,1555.3381090852274
2019-06-03 11:07:29.772,2019-06-03T11:07:29.772000,binospec,wfs_ff_cal_img_2019.0603.110729.fits,30.0,1.3986,340.04730713,45.64372906,9.35,9.7,9.241,374.41,115.44,272.78,3372.19,14108.21,-4.66,-0.0,-0.0,281.84576624870374,255.6593538434281,1.3070976920920538,1.5985424077957986,8.186607234936497,228.32727349344842,1596.7562901245005
2019-06-04 03:21:51.356,2019-06-04T03:21:51.356000,newf9,f9wfs_20190603-202158.fits,5.0,1.1194,305.70235108,63.29298581,14.75,12.9,12.79,138.9,174.28,-261.67,558.48,496.23,-379.24,-0.0,-50.573,289.3447401686203,500.9920851720318,0.9410784084875532,1.006971063789385,9.559474940529858,7737.679630554493,1804.172616972548
2019-06-04 03:22:17.103,2019-06-04T03:22:17.103000,newf9,f9wfs_20190603-202224.fits,5.0,1.1202,305.65234398,63.21606006,14.75,12.9,12.835999999999999,186.06,174.43,-262.73,835.55,495.84,-350.82,-0.0,-64.29,358.38909662385964,408.9340883393666,1.0805043434373736,1.1566550491447194,10.653023228406775,7167.686940216557,1669.711202914988
2019-06-04 03:22:35.139,2019-06-04T03:22:35.139000,newf9,f9wfs_20190603-202306.fits,30.0,1.1214,305.57314371,63.09259262,14.75,12.9,12.823,186.13,174.69,-263.99,836.76,495.43,-345.09,-0.0,-42.372,355.13450258507913,413.3500252699064,1.174835682469607,1.2584427399823797,11.386946014014555,6997.282859442931,1373.7695254424484
